title,url,weight,Processor manufacturer,Processor model,Processor series,min hertz, max hertz,cach mem,RAM,internal storage,internal_storage_hdd,internal storage type,GPU manufacturer,GPU model,GPU memory,screen size,screen refresh rate,battery,price
لپ تاپ 15.6 اینچی ایسوس مدل X515EA-BR4332-Pentium Gold 7505 8GB 512SSD W - کاستوم شده,https://www.digikala.com/product/dkp-15069954/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-x515ea-br4332-pentium-gold-7507-8gb-512ssd-w-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.8,Intel,Gold 7505,Pentium,2,3.5,4,DDR4 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,37,20190000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook A1504VA-NJ537-i5 1335U 24GB 512SSD W - کاستوم شده,https://www.digikala.com/product/dkp-14598393/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-a1504va-nj537-i5-1335u-24gb-512ssd-w-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87%D9%86%DA%86-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-a1504va-nj537/,1.7,Intel,1335U,Core i5,1.3,4.6,12,DDR4 ,512,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,36990000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 F1504VA-NJ822-i5 1335U 16GB 512SSD W - کاستوم شده,https://www.digikala.com/product/dkp-15186486/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-f1504va-nj822-i5-1335u-16gb-512ssd-w-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.8,Intel,1335U,Core i5,1.3,4.6,12,DDR4 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,32900000
لپ تاپ 15.6 اینچی لنوو مدل V15 G2 IJL-Celeron N4500 16GB 512SSD 1HDD - کاستوم شده,https://www.digikala.com/product/dkp-14211847/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g2-ijl-celeron-n4500-16gb-512ssd-1hdd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,N4500,Celeron,1.1,2.8,4,DDR4 ,512,1024,هیبریدی ,Intel ,UHD Graphics ,0,15.6,60,38,17470000
لپ تاپ 16 اینچی ایسوس مدل ROG Zephyrus G16 GU603VV-G16.I74060-i7 13620H 32GB 1SSD RTX4060 - کاستوم شده,https://www.digikala.com/product/dkp-14038682/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-rog-zephyrus-g16-gu603vv-g16i74060-i7-13620h-32gb-1ssd-rtx4060-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2,Intel,13620H,Core i7,2.4,4.9,24,DDR4 ,1024,0,SSD ,NVIDIA ,Geforce RTX 4060 ,8,16,165,90,84000000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 F1504VA-NJ824-i7 1355U 16GB 512SSD W - کاستوم شده,https://www.digikala.com/product/dkp-15053767/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-f1504va-nj824-i7-1355u-16gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1355U,Core i7,1.7,5,12,DDR4 ,512,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,38440000
لپ تاپ 15.6 اینچی ایسوس مدل TUF FX506HF-F15-fx506hf - i5 12GB 1SSD RTX2050 - کاستوم شده,https://www.digikala.com/product/dkp-11510101/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-fx506hf-f15-fx506hf-i5-16gb-512ssd-rtx2050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-11476991/,2.2,Intel,11400H,Core i5,2.7,4.5,12,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 2050 ,4,15.6,15.6,48,43590000
لپ تاپ 15.6 اینچی ایسوس مدل TUF FX506HF-F15-fx506hf - i5 24GB 1SSD RTX2050 - کاستوم شده,https://www.digikala.com/product/dkp-11510270/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-fx506hf-f15-fx506hf-i5-24gb-1ssd-rtx2050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.2,Intel,11400H,Core i5,2.7,4.5,12,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 2050 ,4,15.6,15.6,48,43690000
لپ تاپ 15.6 اینچی ام اس آی مدل Modern 15 - B12M,https://www.digikala.com/product/dkp-10625728/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A2%DB%8C-%D9%85%D8%AF%D9%84-modern-15-b12m/,1.74,Intel,1235U,Core i5,0.9,4.4,12,DDR4 ,512,0,SSD ,Intel ,Iris Xe ,0,15.6,60,53.8,32500000
لپ تاپ 15.6 اینچی ام اس آی مدل Cyborg 15 A12VF,https://www.digikala.com/product/dkp-11236744/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A2%DB%8C-%D9%85%D8%AF%D9%84-cyborg-15-a12vf/,1.98,Intel,12650H,Core i7,2.3,4.7,24,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,15.6,144,53.5,75000000
لپ تاپ 15.6 اینچی ایسر مدل A315-24P-R1RD - R5 8GB 1SSD Radeon - کاستوم شده,https://www.digikala.com/product/dkp-11400796/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-a315-24p-r1rd-r5-8gb-1ssd-radeon-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.8,AMD,7520U,Ryzen 5,2.8,4.3,4,DDR5 ,1024,0,SSD ,AMD ,Radeon ,0,15.6,60,45,25500000
لپ تاپ 15.6 اینچی ایسر مدل A315-24P-R1RD - R5 8GB 512SSD Radeon - کاستوم شده,https://www.digikala.com/product/dkp-11400829/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-a315-24p-r1rd-r5-8gb-1ssd-radeon-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-11400796/,1.8,AMD,7520U,Ryzen 5,2.8,4.3,4,DDR5 ,512,0,SSD ,AMD ,Radeon ,0,15.6,60,45,23600000
لپ تاپ 16 اینچی ایسوس مدل ROG Strix G16 G614JV-AS73-i7 13650HX 16GB 1SSD RTX 4060 - کاستوم شده,https://www.digikala.com/product/dkp-11274906/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-rog-strix-g16-g614jv-as73-i7-16gb-1ssd-rtx-4060-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.5,Intel,13650HX,Core i7,3.6,4.9,24,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,16,165,90,95650000
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15IAU7 i7 24GB 2SSD Iris Xe,https://www.digikala.com/product/dkp-11202574/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-3-15iau7-i7-24gb-2ssd-iris-xe/,1.63,Intel,1255U,Core i7,1.7,4.7,12,DDR4 ,2048,0,SSD ,Intel ,Iris Xe Graphics ,0,15.6,1920,45,44000000
لپ تاپ 14.2 اینچی اپل مدل 2023 MacBook Pro MPHG3,https://www.digikala.com/product/dkp-11260213/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-142-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%BE%D9%84-%D9%85%D8%AF%D9%84-2023-macbook-pro-mphg3/,1.6,Apple,M2 Pro (12 Cores),M2 Pro,2.42,3.5,12,Unified ,1024,0,SSD ,Apple ,M2 Pro ,0,14.2,60,70,179900000
لپ تاپ 15.6 اینچی اچ‌ پی مدل G9 255 840T7PA-Athlon Silver 3050 8GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-14009589/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-g9-255-840t7pa-athlon-silver-3050-8gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.47,AMD,Silver 3050,ATHLON,2.3,3.7,4,DDR4 ,512,0,SSD ,AMD ,RADEON ,0,15.6,60,45,20800000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRH8- i7 13620H 32GB 2SSD RTX4060 - کاستوم شده,https://www.digikala.com/product/dkp-14115907/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15irh8-i7-13620h-32gb-2ssd-rtx4060-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-14114136/,2.4,Intel,13620H,Core i7,3.6,4.9,24,DDR5 ,2048,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,15.6,144,60,74890000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRH8- i7 13620H 32GB 1SSD RTX4060 - کاستوم شده,https://www.digikala.com/product/dkp-14115938/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15irh8-i7-13620h-32gb-1ssd-rtx4060-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.4,Intel,13620H,Core i7,3.6,4.9,24,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,15.6,144,60,74999000
لپ تاپ 15 اینچی ام اس آی مدل Modern 15 H - B13M-i5 13420H 16GB 500SSD,https://www.digikala.com/product/dkp-14090518/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-150-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A2%DB%8C-%D9%85%D8%AF%D9%84-modern-15-h-b13m-i5-13420h-16gb-500ssd-clone-1-of-14090480/,1.7,Intel,13420H,Core i5,1.5,4.6,12,DDR4 ,500,0,SSD ,Intel ,Iris Xe ,0,15,60,53.8,42999000
لپ تاپ 15.6 اینچی لنوو مدل V15 G2 IJL-Celeron N4500 12GB 2SSD - کاستوم شده,https://www.digikala.com/product/dkp-14175954/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g2-ijl-celeron-n4500-12gb-2ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-14170162/,1.7,Intel,N4500,Celeron,1.1,2.8,4,DDR4 ,2048,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,38,21500000
لپ تاپ 16 اینچی لنوو مدل ThinkBook 16 G6 IRL-i7 13700H 64GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-14086389/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-thinkbook-16-g6-irl-i7-13700h-64gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,13700H,Core i7,2.4,5,24,DDR5 ,1024,0,SSD ,Intel ,Iris Xe ,0,16,60,71,57500000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook R565MA-BR912WS-Celeron N4020 4GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-13968221/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-r565ma-br912ws-celeron-n4020-4gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-13963676/,1.8,Intel,N4020,Celeron,1.1,2.8,4,DDR4 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,37,18520000
لپ تاپ 17 اینچی ام اس آی مدل Vector 17 HX A14VGG-i9 14900HX 32GB 1SSD RTX4070,https://www.digikala.com/product/dkp-14665885/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-17-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A2%DB%8C-%D9%85%D8%AF%D9%84-vector-17-hx-a14vgg-i9-14900-32gb-1ssd-rtx4070/,3,Intel,14900HX,Core i9,1.5,5.8,36,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4070 ,8,17,240,90,158499000
لپ تاپ 16 اینچی ایسوس مدل ROG Zephyrus G16 GU603VV-G16.I74060-i7 13620H 32GB 1SSD RTX4060 - کاستوم شده,https://www.digikala.com/product/dkp-14038682/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-rog-zephyrus-g16-gu603vv-g16i74060-i7-13620h-32gb-1ssd-rtx4060-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2,Intel,13620H,Core i7,2.4,4.9,24,DDR4 ,1024,0,SSD ,NVIDIA ,Geforce RTX 4060 ,8,16,165,90,84000000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 F1504VA-NJ822-i5 1335U 16GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-15217164/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-f1504va-nj822-i5-1335u-16gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.8,Intel,1335U,Core i5,1.3,4.6,12,DDR4 ,1024,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,36490000
لپ تاپ 14 اینچی ایسوس مدل Vivobook 14 M415D-TH31-CB-R3 3250U 20GB 256SSD - کاستوم شده,https://www.digikala.com/product/dkp-14188525/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-14-m415d-th31-cb-r3-3250u-20gb-256ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-14186048/,1.6,AMD,3250U,Ryzen 3,2.6,3.5,4,DDR4 ,256,0,SSD ,AMD ,Radeon Graphics ,0,14,60,37,22990000
لپ تاپ 15.6 اینچی اچ‌ پی مدل fd0336nia-15-i3 1315U 8GB 256SSD - کاستوم شده,https://www.digikala.com/product/dkp-14793491/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-fd0336nia-15-i3-1315u-8gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-14793458/,1.59,Intel,1315U,Core i3,1.2,4.5,10,DDR4 ,256,0,SSD ,Intel ,UHD Graphics ,0,15.6,250,41,21300000
لپ تاپ 14 اینچی ایسوس مدل Vivobook 14 M415D-TH31-CB-R3 3250U 12GB 256SSD - کاستوم شده,https://www.digikala.com/product/dkp-14188505/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-14-m415d-th31-cb-r3-3250u-12gb-256ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-14185922/,1.6,AMD,3250U,Ryzen 3,2.6,3.5,4,DDR4 ,256,0,SSD ,AMD ,Radeon Graphics ,0,14,60,37,21990000
لپ تاپ 15.6 اینچی لنوو مدل V15 G2 IJL-Celeron N4500 16GB 512SSD 1HDD - کاستوم شده,https://www.digikala.com/product/dkp-14211847/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g2-ijl-celeron-n4500-16gb-512ssd-1hdd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,N4500,Celeron,1.1,2.8,4,DDR4 ,512,1024,هیبریدی ,Intel ,UHD Graphics ,0,15.6,60,38,17470000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 F1504VA-NJ822-i5 1335U 40GB 1SSD W - کاستوم شده,https://www.digikala.com/product/dkp-15186785/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-f1504va-nj822-i5-1335u-40gb-1ssd-w-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.8,Intel,1335U,Core i5,1.3,4.6,12,DDR4 ,1024,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,39510000
لپ تاپ 16 اینچی ایسوس مدل ROG Strix G16 G634JZR-N4111-i9 14900HX 32GB 1SSD RTX4080,https://www.digikala.com/product/dkp-15656339/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-rog-strix-g16-g634jzr-n4111-i9-14900hx-32gb-1ssd-rtx4080/,2.65,Intel,14900HX,Core i9,1.6,5.8,36,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4080 ,12,16,240,90,185700000
لپ تاپ 16 اینچی ایسوس مدل ROG Strix G16 G634JZR-N4111-i9 14900HX 64GB 1SSD RTX4080 - کاستوم شده,https://www.digikala.com/product/dkp-15656352/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-rog-strix-g16-g634jzr-n4111-i9-14900hx-64gb-1ssd-rtx4080-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.65,Intel,14900HX,Core i9,1.6,5.8,36,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4080 ,12,16,240,90,195100000
لپ تاپ 16 اینچی ایسوس مدل ROG Strix G16 G634JZR-N4111-i9 14900HX 64GB 2SSD RTX4080 - کاستوم شده,https://www.digikala.com/product/dkp-15656356/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-rog-strix-g16-g634jzr-n4111-i9-14900hx-64gb-2ssd-rtx4080-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.65,Intel,14900HX,Core i9,1.6,5.8,36,DDR5 ,2048,0,SSD ,NVIDIA ,GeForce RTX 4080 ,12,16,240,90,198600000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook E1504FA-NJ287-R5 7520U 8GB 1SSD W - کاستوم شده,https://www.digikala.com/product/dkp-15657345/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-e1504fa-nj287-r5-7520u-8gb-1ssd-w-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,AMD,7520U,Ryzen 5,2.8,4.3,4,DDR5 ,1024,0,SSD ,AMD ,Radeon Graphics ,0,15.6,60,42,28130000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 F1504VA-NJ824-i7 1355U 40GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-15917481/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-f1504va-nj824-i7-1355u-40gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1355U,Core i7,1.7,5,12,DDR3 ,512,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,40600000
